id_rest,id_OSM_rest,name,bbox
lon_10.0214344_lat_54.2446698,way/91566080,Rumohr,"[10.017521837999134, 54.241986887074795, 10.025191482830632, 54.246478865064965]"
lon_8.4094366_lat_50.0433047,way/93591072,Johannispfad,"[8.406894165561841, 50.04024015142839, 8.413874240632769, 50.044735346270016]"
lon_8.409903_lat_50.0435443,way/93591083,Oberbach,"[8.40630022073179, 50.04079193165577, 8.41328040797855, 50.04528712589497]"
lon_12.484777_lat_51.9700491,way/93994405,Rosselquelle,"[12.482807892076826, 51.96709297602109, 12.490083466998106, 51.97158667970822]"
lon_12.6318286_lat_52.0445002,way/120078209,Hagen,"[12.627421123449508, 52.040464028051126, 12.63470858029924, 52.04495767556097]"
lon_9.6950885_lat_52.4313338,way/121486255,Godshorn,"[9.693024862792047, 52.429420247577525, 9.700376010849855, 52.43391359860627]"
lon_10.6158177_lat_53.5536922,way/123171842,Tramm,"[10.611307925733428, 53.55134341712156, 10.618852217920892, 53.555835914706236]"
lon_10.6284325_lat_53.5509146,way/123171843,Roseburg,"[10.628411573356159, 53.550396483767244, 10.635955377282892, 53.55488898342678]"
lon_9.43935_lat_54.6368415,way/128672048,Jalm,"[9.436557681473847, 54.63349805004815, 9.444300851345602, 54.637989734989084]"
lon_13.8513592_lat_51.4570059,way/141971889,Ruhlander Heide,"[13.849916803371988, 51.455410264906675, 13.857110620240293, 51.45990436275354]"
lon_13.8516172_lat_51.4581664,way/141971891,Elsteraue,"[13.849388753244504, 51.457382794078526, 13.856582795165892, 51.46187689082185]"
lon_11.8748503_lat_50.7596459,way/143398534,Rodaborn,"[11.869661596031431, 50.757515050615815, 11.876747672316913, 50.762009688960546]"
lon_14.125127_lat_51.7568185,way/150981943,Dubje,"[14.122823346063138, 51.75389613577046, 14.130064333115724, 51.758390004571545]"
lon_11.8452583_lat_50.957723,way/155825034,Kuhberg,"[11.84097212767468, 50.95573621369692, 11.848088471461383, 50.960230697706585]"
lon_11.8511459_lat_50.9610243,way/155825036,Kuhberg,"[11.844239223933842, 50.95865072846984, 11.85135591678816, 50.963145210711126]"
lon_12.2160563_lat_51.7230405,way/159737062,Mosigkauer Heide,"[12.214772483053741, 51.72231780083191, 12.222008496929218, 51.72681169356944]"
lon_10.1793156_lat_51.408897,way/162052596,Leinetal,"[10.17739217529629, 51.40637238298972, 10.184578160163099, 51.41086651930586]"
lon_10.6238862_lat_51.4340877,way/162053429,,"[10.617693584277188, 51.43121208540908, 10.624883590741852, 51.43570620195615]"
lon_10.6222227_lat_51.4346456,way/162053434,,"[10.620276037442556, 51.43316076857871, 10.627466199209275, 51.43765488436302]"
lon_10.7814825_lat_51.4714133,way/162054370,Rastplatz Kesselberg-Nord,"[10.775641612689995, 51.4702881455596, 10.78283770285865, 51.47478223226407]"
lon_11.042875_lat_51.4666501,way/162054994,Goldene Aue,"[11.040672182098287, 51.46520600129961, 11.047867444410969, 51.46970009206053]"
lon_11.0467665_lat_51.4688222,way/162054996,Goldene Aue,"[11.042156299700148, 51.465287429203094, 11.049351671860029, 51.46978151942568]"
lon_11.2298121_lat_51.4520557,way/162056057,Helmetal,"[11.22497822760433, 51.45152126365066, 11.232171165401857, 51.45601536580907]"
lon_11.225695_lat_51.4521931,way/162056063,Helmetal,"[11.224196890318188, 51.45105206545181, 11.231389691016622, 51.45554616828279]"
lon_11.721026_lat_51.4012188,way/162057690,Querfurter Platte Nord,"[11.715135706851994, 51.400423789564265, 11.722320611529137, 51.40491793119601]"
lon_11.997727_lat_51.2571166,way/162058211,Saaletal,"[11.995533868075462, 51.253622656545716, 12.002696133888886, 51.25811691013946]"
lon_9.3696302_lat_51.2844243,way/162391440,Hirzstein,"[9.366938316161393, 51.28118750833591, 9.374105048217457, 51.285681739757145]"
lon_9.2831674_lat_51.3432322,way/162394515,Rohrberg,"[9.280940643318013, 51.340647905679, 9.288116287459777, 51.345142092980694]"
lon_9.6038325_lat_51.3476078,way/163685727,Staufenberg,"[9.603646594851439, 51.34707416380078, 9.610823320248537, 51.35156834576092]"
lon_9.0331918_lat_51.4840659,way/163687169,Am Quast,"[9.027998981723954, 51.4816787291879, 9.035196951597243, 51.486172806687165]"
lon_10.1268892_lat_51.8569148,way/167989093,Schwalenberg-Ost,"[10.122808709642904, 51.85321999152747, 10.130065792426578, 51.85771378319654]"
lon_10.1230601_lat_51.8561527,way/167989110,Schwalenberg-West,"[10.11779152777977, 51.85427263435473, 10.125048631323343, 51.858766425924635]"
lon_10.9814416_lat_54.3623714,way/170362889,Ostseeblick,"[10.979142483401432, 54.35852233658561, 10.986834155764715, 54.36301422589487]"
lon_10.9810513_lat_54.3627005,way/170362890,Ostseeblick,"[10.978233387451525, 54.359709133762884, 10.985925186314727, 54.36420102256506]"
lon_14.2175841_lat_52.3368637,way/179313070,Kersdorfer See,"[14.217338995768818, 52.333358214465186, 14.224674448587598, 52.337851637835364]"
lon_14.222133_lat_52.3378744,way/179313071,Berliner Urstromtal,"[14.219885291926706, 52.33590896997392, 14.22722090761883, 52.340402392590995]"
lon_11.922428_lat_51.3459818,way/187165798,Geiseltal,"[11.91702380803757, 51.34418758007061, 11.924200208855773, 51.34868176363398]"
lon_11.9228882_lat_51.346147,way/187165800,Geiseltal,"[11.918679991809267, 51.34481469323004, 11.925856440227442, 51.34930887655827]"
lon_11.8732122_lat_50.759018,way/187418126,Rodaborn,"[11.868344040433277, 50.75520653175453, 11.875429955586716, 50.75970117092621]"
lon_9.2955316_lat_53.2000997,way/190348395,Glindbusch,"[9.294897685691396, 53.199030583389856, 9.302379987124144, 53.2035233476729]"
lon_9.653454_lat_53.342582,way/191147682,Stellheide,"[9.651666498399646, 53.34179857506299, 9.659173608703707, 53.34629123181625]"
lon_9.6697291_lat_53.3475987,way/191150597,Stellheide,"[9.669467638395892, 53.34668547139349, 9.676975651184625, 53.351178124255256]"
lon_8.6078461_lat_49.9067102,way/201322817,Täubcheshöhle,"[8.60510578578639, 49.906278680131315, 8.612066330088053, 49.910773980304015]"
lon_8.6071636_lat_49.9067628,way/201322818,Brühlgraben,"[8.606322816090389, 49.90358011577927, 8.61328336992562, 49.908075415900335]"
lon_9.8233956_lat_52.5072277,way/201389697,Springhorst,"[9.82151869317828, 52.50284871200961, 9.828882344848878, 52.50734200573966]"
lon_9.1016757_lat_53.0145562,way/201628205,,"[9.09890036134981, 53.011220592845525, 9.106350292173651, 53.01571349905847]"
lon_9.4541541_lat_52.8865005,way/201732963,Hamwiede Süd,"[9.449177997650313, 52.88489460433665, 9.456605974467383, 52.8893876078697]"
lon_9.4711124_lat_52.8827146,way/201734481,Hamwiede Nord,"[9.470442773666194, 52.879572516651315, 9.47787005490788, 52.88406552328195]"
lon_9.6499469_lat_52.7971201,way/201921095,Krelinger Heide,"[9.647523045898856, 52.79504686581162, 9.654935662866611, 52.79953993795033]"
lon_9.7749645_lat_52.577053,way/202065755,Up´n Bummelskampe,"[9.774268706372975, 52.573149111030915, 9.781643982748154, 52.57764235175221]"
lon_9.7769111_lat_52.5742903,way/202066346,Osterriehe,"[9.770841222378307, 52.57298692995957, 9.778216557826275, 52.577480170412144]"
lon_9.7910429_lat_52.9061454,way/202258565,Dorfmark,"[9.788397386595578, 52.902940696863645, 9.795828538693135, 52.907433686267375]"
lon_9.679135_lat_52.8070774,way/202276064,Wolfsgrund Ost,"[9.678444728765376, 52.807100835649656, 9.685859546248148, 52.81159389793335]"
lon_9.6807029_lat_52.8134767,way/202276065,Wolfsgrund West,"[9.677098649312779, 52.80965822282922, 9.68451387715482, 52.81415128327611]"
lon_9.9534437_lat_53.3780392,way/205198182,Sunderblick,"[9.94678927943822, 53.37497678268475, 9.954302511956058, 53.37946941306673]"
lon_9.9577331_lat_53.3781014,way/205198183,Hittfeld,"[9.95578413587024, 53.376911284374934, 9.963297380576416, 53.38140391470449]"
lon_9.8798749_lat_53.3889549,way/206005823,Rosengarten,"[9.87905587351906, 53.388562057455694, 9.886571270863556, 53.39305467852821]"
lon_9.8725742_lat_53.3827185,way/206303722,Rosengarten,"[9.87118637610547, 53.38195406098032, 9.878700689181954, 53.38644668671455]"
lon_13.8520632_lat_53.0925266,way/206622294,Wilmersdorfer Forst,"[13.8457015587366, 53.089895200636484, 13.853164826687781, 53.09438804814777]"
