id_rest,id_OSM_rest,name,bbox
lon_9.3510531_lat_50.7567778,way/368652898,Eifa,"[9.348700298342909, 50.755715399851745, 9.355786098480301, 50.76021003961372]"
lon_8.7562282_lat_50.5199458,way/368724793,Limes-Ost,"[8.751568942761574, 50.51983792367552, 8.75861930280818, 50.524332746713036]"
lon_8.7576588_lat_50.5220146,way/368724794,Limes-West,"[8.753011322154615, 50.51790034508865, 8.760061675169455, 50.5223951681628]"
lon_9.499416_lat_50.801026,way/368724795,Rastplatz Barnholz,"[9.495881805344746, 50.79782618098382, 9.502974284009865, 50.802320786517015]"
lon_9.4729545_lat_50.7936044,way/368724796,Raststätte Rimberg,"[9.469142056942083, 50.789478637317856, 9.476233235839551, 50.79397324950501]"
lon_9.3965197_lat_51.1916109,way/368790415,Am Sonnenborn,"[9.390171368068469, 51.18945586925768, 9.3973236415185, 51.19395017260932]"
lon_9.2789301_lat_51.3543365,way/368790416,Bärenberg,"[9.277190018036624, 51.353774437974344, 9.284367737273215, 51.358268615026915]"
lon_9.3955169_lat_51.1918568,way/368790417,Scharfenstein,"[9.392774361237295, 51.189603845076306, 9.39992652145911, 51.194098148993]"
lon_13.9559485_lat_53.2109455,way/369329706,Rathsburgseen Nord,"[13.954154481614959, 53.20917005731585, 13.961638472631284, 53.21366281424159]"
lon_12.9854246_lat_52.6306623,way/369357822,,"[12.985167491727921, 52.62755813126447, 12.992552125260467, 52.63205132949953]"
lon_12.5905719_lat_53.0085503,way/369956047,Rossower Heide,"[12.585840827126589, 53.00710482372137, 12.593289847992029, 53.01159773395092]"
lon_12.6092758_lat_52.9913176,way/369956048,,"[12.6027955984132, 52.9909564798401, 12.610241675736182, 52.995449403072755]"
lon_12.274776_lat_53.1981473,way/369956959,Blesenberg,"[12.272430788107387, 53.19474545138379, 12.279912397828634, 53.19923821868033]"
lon_12.276264_lat_53.1954521,way/369956961,Parkplatz Kiebitzberg,"[12.273573109943126, 53.193932573869105, 12.281054508806303, 53.19842534208445]"
lon_12.0740424_lat_53.2849259,way/370026587,,"[12.070743087561247, 53.28332129083592, 12.078240048946213, 53.28781399144839]"
lon_12.0732519_lat_53.2843058,way/370026588,,"[12.070803676766012, 53.282622307434735, 12.078300543697946, 53.28711500845623]"
lon_13.9017286_lat_51.6960837,way/370280807,,"[13.89553327360668, 51.69520127652556, 13.902764823891307, 51.69969519078909]"
lon_13.9503161_lat_52.3112817,way/370328681,Lebbiner Heide,"[13.949038957424143, 52.308836532553435, 13.956370196194541, 52.31332997542622]"
lon_13.9496292_lat_52.3118174,way/370328682,Briesenluch,"[13.949101734159179, 52.31083609278129, 13.95643322132194, 52.31532953450358]"
lon_11.6940307_lat_51.9416459,way/370382589,Dreihöhenberg,"[11.687248325310476, 51.94096974298412, 11.694519356684411, 51.94546346822609]"
lon_13.8491933_lat_53.0912185,way/370731225,Suckower Forst,"[13.848419636286678, 53.08953044537673, 13.855882920830119, 53.09402329281518]"
lon_13.7762186_lat_53.5200667,way/370732036,Ravensmühle,"[13.772693850285519, 53.517847411793596, 13.780232201345944, 53.52233993465248]"
lon_12.6186218_lat_52.0343636,way/371479295,Rabenstein,"[12.616933251827296, 52.032533136230434, 12.624219380682417, 52.037026790005285]"
lon_9.9397588_lat_53.6702339,way/371613557,Bönningstedt,"[9.938079263780773, 53.669447568517, 9.94564457325267, 53.67393997717115]"
lon_7.5752644_lat_53.2596141,way/371977156,Nortmoor,"[7.573495835081204, 53.258107002101305, 7.580988215769953, 53.26259972256819]"
lon_11.9979819_lat_51.2573447,way/372003060,Saaletal,"[11.995551360107523, 51.256101908710505, 12.002713770954468, 51.26059616158357]"
lon_9.5327857_lat_50.9448923,way/372608183,Fuchsrain,"[9.528382523972642, 50.942706016766465, 9.535496867008757, 50.947200510916986]"
lon_8.6698347_lat_50.6184956,way/374597358,Silbersee,"[8.667227092050855, 50.617176708822626, 8.674292212059814, 50.62167145519351]"
lon_10.6559369_lat_52.3098001,way/374789761,Essehof Nord,"[10.648936208528273, 52.30801652147374, 10.656267318320065, 52.31250996494397]"
lon_13.9981944_lat_51.8273183,way/375034549,Rastplatz Belten - Wótpócywanišćo Běłośin,"[13.991412599016751, 51.82524642955113, 13.99866509571062, 51.82974024314456]"
lon_13.9980682_lat_51.8277903,way/375034553,Rastplatz Leipe - Wótpócywanišćo Lipje,"[13.992577764885809, 51.82586648945352, 13.999830451061577, 51.83036030214029]"
lon_12.5174451_lat_52.3423742,way/375036119,Wendgräben,"[12.512197028594395, 52.339849669865906, 12.51953341799736, 52.34434308890618]"
lon_12.8828997_lat_52.2006051,way/375645614,Borker Heide,"[12.881805160815631, 52.19960472702857, 12.88911846553222, 52.20409825327908]"
lon_12.8828606_lat_52.1997595,way/375645615,Zauche,"[12.881033855604255, 52.19886528415173, 12.888346940745851, 52.20335881142689]"
lon_12.3708436_lat_51.8676138,way/375646480,Kliekener Aue,"[12.368026370401623, 51.8662604245233, 12.375285453382698, 51.87075420664325]"
lon_12.2151522_lat_51.7240882,way/375646534,Mosigkauer Heide,"[12.20919903766066, 51.722878300620124, 12.216435153740559, 51.72737219286524]"
lon_12.2052029_lat_51.4908324,way/375646679,Kapellenberg,"[12.200627611877533, 51.49061126323992, 12.20782674316218, 51.495105335055186]"
lon_12.5320732_lat_53.0701823,way/376036851,Autohof Herzsprung,"[12.529794017739789, 53.06627620962568, 12.537253300451546, 53.07076907464437]"
lon_9.9208466_lat_53.8213382,way/376516530,Moorkaten-West,"[9.916739806645424, 53.81879345032405, 9.924332008994469, 53.82328574626582]"
lon_12.4887602_lat_51.9716412,way/376544328,Rosselquelle,"[12.482407729179878, 51.97044805887731, 12.489683432542003, 51.97494176195569]"
lon_10.891129_lat_54.2412856,way/376558935,Damlos,"[10.890390567388298, 54.23694523265666, 10.898059591722447, 54.24143721315602]"
lon_10.856376_lat_54.1551497,way/376559800,Hasselburger Mühle,"[10.852610349904223, 54.151964830272135, 10.860263326208793, 54.15645687587989]"
lon_8.1724779_lat_52.7161796,way/376573721,Bakumer Wiesen West,"[8.166025066864465, 52.712346912821374, 8.173423782550431, 52.71684004742117]"
lon_8.1276012_lat_52.615531,way/376576072,Rastplatz Langwege-West,"[8.122563063469947, 52.61126586668615, 8.129944827543074, 52.61575907793277]"
lon_8.1265924_lat_52.6136756,way/376576073,Rastplatz Langwege-Ost,"[8.122600946396718, 52.609199160939895, 8.129982421823856, 52.613692373496214]"
lon_8.0307281_lat_52.4241709,way/376579966,Bramsche West,"[8.025570223738042, 52.42009192920631, 8.03291993965721, 52.42458528681667]"
lon_8.0316758_lat_52.415733,way/376580289,Ahrensfeld Ost,"[8.03040569475719, 52.41166479636749, 8.037754023689926, 52.416158160355664]"
lon_7.1021403_lat_52.3357035,way/376762078,Waldseite Nord,"[7.101329510625729, 52.334040420704554, 7.108664969772966, 52.33853384404548]"
lon_9.4719464_lat_54.5394819,way/376781990,Arenholzer See,"[9.469656311141547, 54.535855687401884, 9.477381074673533, 54.540347444917536]"
lon_9.5036584_lat_54.5050978,way/376781992,Hüsby,"[9.497454328263498, 54.503166169002775, 9.505172709833925, 54.50765795180377]"
lon_10.151289_lat_51.9784844,way/376783330,Ambergau,"[10.145183503796282, 51.974404485821246, 10.15246018122522, 51.97889818428411]"
lon_10.1521298_lat_51.9786026,way/376783331,Ambergau,"[10.146408585449645, 51.97663455997504, 10.153685314665061, 51.98112825819257]"
lon_7.5846163_lat_53.2588511,way/377033028,Brinkum,"[7.5806069003644385, 53.25701788877833, 7.588099211361692, 53.26151060954756]"
lon_7.7998393_lat_53.2731154,way/377033346,Südgeorgsfehn,"[7.7976793054955165, 53.26996720408008, 7.805174135284882, 53.274459913927124]"
lon_7.809923_lat_53.2756363,way/377033347,Südgeorgsfehn,"[7.808739806130634, 53.27258575143323, 7.81623512186349, 53.27707845917436]"
lon_7.3966149_lat_52.3419031,way/377035676,Emstal-Süd,"[7.392731447790338, 52.337649662608285, 7.400067770321931, 52.34214308195764]"
lon_7.407395_lat_52.33904,way/377035677,Emstal Nord,"[7.405769596246787, 52.33494699800399, 7.4131054142200705, 52.33944041968584]"
lon_10.1798889_lat_51.0057808,way/383543609,Werratal,"[10.178678039963284, 51.004092803125495, 10.185801702383216, 51.008587250113536]"
lon_11.8562646_lat_51.4660138,way/385792613,Pappelgrund,"[11.851175703687547, 51.46447182471805, 11.858370705948674, 51.46896591675349]"
lon_11.857285_lat_51.4667145,way/385792614,Pappelgrund,"[11.85297661301853, 51.46318491372218, 11.860171643571935, 51.467679005618955]"
lon_13.7274294_lat_51.9932646,way/396012069,Krausnicker Berge,"[13.7236412692247, 51.99223151023124, 13.730920743046614, 51.99672519545406]"
lon_13.7259511_lat_51.9926105,way/414442340,Am Bugkgraben,"[13.722289728730507, 51.99229625258311, 13.729569174991491, 51.99678993793635]"
lon_8.5164535_lat_50.5923098,way/444247150,Kochsgrund,"[8.515277958727136, 50.589116385142155, 8.522338924647272, 50.5936111530415]"
lon_8.5219142_lat_50.5910157,way/444247151,Vogelsang,"[8.51597841208895, 50.58937884128453, 8.523039367448677, 50.59387360923865]"
lon_10.2127333_lat_54.1387697,way/465224139,Depenauer Moor,"[10.208585871514645, 54.13666104642377, 10.21623631484559, 54.14115310234564]"
lon_8.601339_lat_53.0351727,way/478639454,,"[8.595069998822016, 53.03194355249252, 8.602523473996325, 53.036436443074585]"
lon_8.3213798_lat_53.0763179,way/478639455,Rastplatz Hemmelsberg,"[8.314220471157215, 53.07581691461409, 8.321681278328478, 53.08030977293241]"
lon_8.3918309_lat_53.0580378,way/478639457,,"[8.389115933295344, 53.05588418135272, 8.396573376806028, 53.06037705446064]"
lon_9.4436964_lat_50.7901379,way/482052573,Rastplatz Frohnkreuz,"[9.439994426197185, 50.78774035575293, 9.44708524564625, 50.792234969780864]"
lon_9.9017252_lat_52.9620913,way/496954442,Abelbeck-Kuhbusch,"[9.89842846658028, 52.961612171198034, 9.905869620982143, 52.9661051162123]"
lon_8.2878722_lat_50.7097059,way/509122229,Rastplatz Hirschkopf,"[8.284211170720818, 50.70692189017973, 8.291289697912704, 50.71141656732775]"
lon_9.4544286_lat_50.3278031,way/511172087,Weinberg,"[9.453645389814408, 50.32590586594641, 9.460667165049347, 50.33040083884345]"
lon_8.6953849_lat_50.4835355,way/536735514,Pfahlgraben,"[8.69226080665017, 50.481930045728674, 8.699305537047353, 50.486424898135496]"
lon_7.1699082_lat_52.7895152,way/542179382,Dankern,"[7.163797869712742, 52.785304667549795, 7.171209100099114, 52.78979774590284]"
lon_8.3511087_lat_50.6250118,way/598383170,Rastplatz Volkersbach,"[8.344740374913723, 50.62281985857818, 8.351806381579792, 50.627314600358915]"
lon_8.2313263_lat_50.7463103,way/598742221,Auf dem Bon,"[8.229230460665123, 50.744967655725986, 8.236314611769624, 50.74946230395455]"
lon_8.2341062_lat_50.7448722,way/598753242,Schlierberg,"[8.230009025508354, 50.7438524415755, 8.237092960945246, 50.74834709091179]"
lon_11.9466188_lat_50.8889659,way/639457252,Tümmelsberg,"[11.946554565014164, 50.88798529760419, 11.953660361888186, 50.8924798351681]"
lon_8.5524082_lat_52.9532189,way/644581984,Delmetal Nord,"[8.551593176367945, 52.95207955226175, 8.559032730690706, 52.95657250436497]"
lon_7.0388979_lat_52.3124962,way/669127953,Bentheimer Wald,"[7.039326959107297, 52.31010466230302, 7.046658553985158, 52.314598103526436]"
lon_7.0475122_lat_52.3150498,way/669127954,De Poppe,"[7.0402541713421725, 52.31227038074317, 7.047586068065674, 52.31676382056874]"
lon_11.9467773_lat_50.8894919,way/693839444,Tümmelsberg,"[11.944740945370945, 50.88629713028803, 11.951846902481517, 50.89079166703651]"
lon_13.1525352_lat_52.3854871,way/737434427,Am Stern,"[13.150087369312454, 52.38181740974923, 13.157430755107614, 52.38631079649706]"
lon_13.1523908_lat_52.3828016,way/737434437,Parforceheide,"[13.147908829409554, 52.38128421195466, 13.15525220798738, 52.38577759873574]"
lon_11.7099428_lat_50.8741147,way/751898205,Rodablick,"[11.707107489068953, 50.87051856946993, 11.714211061406584, 50.87501311836002]"
lon_8.1811559_lat_50.7558251,way/759899619,Rastplatz Scheidskopf,"[8.177296680227755, 50.75328782013562, 8.184382357351677, 50.75778246052898]"
lon_9.3607539_lat_54.7605641,way/760732462,Handewitter Forst,"[9.359110836682037, 54.756896580965815, 9.366877671759974, 54.76138817335664]"
lon_8.5326591_lat_52.9474104,way/761681919,Delmetal Süd,"[8.531475975422975, 52.946730589963245, 8.53891448773491, 52.95122354668544]"
lon_13.0690147_lat_52.7049792,way/781002595,Ziethener Luch,"[13.06300336830062, 52.70455998428857, 13.070400546229784, 52.70905312581952]"
lon_13.0680682_lat_52.7042058,way/781002596,Krämer Forst,"[13.062925855851848, 52.70276707057777, 13.070322821345098, 52.70726021306659]"
lon_8.2751069_lat_52.8833357,way/798626978,Engelmannsbäke Süd,"[8.274112576595014, 52.88136534862743, 8.281540018283307, 52.88585835454349]"
lon_7.2412833_lat_53.0872526,way/837507547,Olle Rheen Ost,"[7.237008008130993, 53.0847329461409, 7.244470356043714, 53.08922579769146]"
lon_7.2401552_lat_53.0870132,way/837507548,Olle Rheen West,"[7.233090199282547, 53.08325905830967, 7.24055251345079, 53.08775191000842]"
lon_12.9224257_lat_52.4200411,way/868949041,,"[12.921678689707964, 52.41955516698042, 12.92902813830634, 52.42404852581974]"
lon_12.7592133_lat_52.8776048,way/915630045,Ruppiner See,"[12.753762099700054, 52.87470415319952, 12.761188345170478, 52.87919716444435]"
lon_12.7580653_lat_52.8778128,way/915630046,Am Rhinluch,"[12.754311642753441, 52.87373430027324, 12.761737910156272, 52.87822731142035]"
lon_7.2005154_lat_52.2816225,way/988014767,Gut Friedrichstal,"[7.196198912998569, 52.27916482977726, 7.203525263105306, 52.28365829531712]"
lon_8.5597202_lat_49.5969765,way/992004892,Wildbahn,"[8.554638173536537, 49.59453943341597, 8.561554283714516, 49.5990349765745]"
lon_10.7306355_lat_50.559048,way/1171916133,Adlersberg,"[10.724665021750997, 50.55768307908295, 10.731721144896689, 50.5621778721281]"
lon_9.7695159_lat_52.5102873,way/1192709800,Rastplatz Bissendorf Süd,"[9.76628898503676, 52.5095042232054, 9.773653490588128, 52.51399751303315]"
