id_rest,id_OSM_rest,name,bbox
lon_10.444298_lat_50.9932399,way/73313463,Hainich,"[10.44257347452607, 50.991365424769874, 10.449695063174437, 50.99585988223654]"
lon_10.4367549_lat_50.9933128,way/73313479,Hainich,"[10.435799395339538, 50.99101857182846, 10.442921012515056, 50.995513029150914]"
lon_9.9309273_lat_54.1889457,way/90143056,Dätgen,"[9.927293355312695, 54.186424166274996, 9.93495280879171, 54.19091618555478]"
lon_10.0774066_lat_53.2322212,way/90507492,Schaapskaben,"[10.072407117499903, 53.229082328694346, 10.079894660967543, 53.23357507016724]"
lon_10.0214344_lat_54.2446698,way/91566080,Rumohr,"[10.015871984171502, 54.240621146696036, 10.023541629003, 54.245113124686206]"
lon_8.4094366_lat_50.0433047,way/93591072,Johannispfad,"[8.409011324656127, 50.03909673075305, 8.415991399727055, 50.043591925594676]"
lon_8.409903_lat_50.0435443,way/93591083,Oberbach,"[8.409112125535428, 50.04175968302599, 8.416092312782189, 50.04625487726519]"
lon_12.484777_lat_51.9700491,way/93994405,Rosselquelle,"[12.48237931617097, 51.96824754251438, 12.48965489109225, 51.97274124620151]"
lon_12.6318286_lat_52.0445002,way/120078209,Hagen,"[12.627659215000403, 52.042763758717705, 12.634946671850134, 52.04725740622755]"
lon_9.6950885_lat_52.4313338,way/121486255,Godshorn,"[9.692730036960652, 52.42968213710821, 9.70008118501846, 52.43417548813695]"
lon_10.6158177_lat_53.5536922,way/123171842,Tramm,"[10.614373865224675, 53.550710640005924, 10.62191815741214, 53.5552031375906]"
lon_10.6284325_lat_53.5509146,way/123171843,Roseburg,"[10.626155179218765, 53.548995141313554, 10.633698983145498, 53.55348764097309]"
lon_9.9118833_lat_54.3141951,way/139793709,Hasenmoor,"[9.909839961683256, 54.313155417823424, 9.917522721045637, 54.317647342923415]"
lon_13.8513592_lat_51.4570059,way/141971889,Ruhlander Heide,"[13.84889373079586, 51.456441498694936, 13.856087547664165, 51.4609355965418]"
lon_13.8516172_lat_51.4581664,way/141971891,Elsteraue,"[13.847750187270089, 51.45727018358311, 13.854944229191476, 51.461764280326435]"
lon_11.8748503_lat_50.7596459,way/143398534,Rodaborn,"[11.867978184704354, 50.75702971484271, 11.875064260989836, 50.76152435318744]"
lon_14.125127_lat_51.7568185,way/150981943,Dubje,"[14.12402958354682, 51.753464141897666, 14.131270570599407, 51.75795801069875]"
lon_11.8452583_lat_50.957723,way/155825034,Kuhberg,"[11.843166341778254, 50.95629255653236, 11.850282685564956, 50.96078704054202]"
lon_11.8511459_lat_50.9610243,way/155825036,Kuhberg,"[11.845087655878517, 50.95784030762864, 11.852204348732835, 50.96233478986993]"
lon_12.2160563_lat_51.7230405,way/159737062,Mosigkauer Heide,"[12.213244482729326, 51.72248056632284, 12.220480496604804, 51.726974459060365]"
lon_10.1793156_lat_51.408897,way/162052596,Leinetal,"[10.17661316383671, 51.405913255816415, 10.183799148703518, 51.410407392132555]"
lon_10.6222227_lat_51.4346456,way/162053434,,"[10.619132748114135, 51.43281575351076, 10.626322909880853, 51.43730986929507]"
lon_10.7814825_lat_51.4714133,way/162054370,Rastplatz Kesselberg-Nord,"[10.776450096286162, 51.46997956098087, 10.783646186454817, 51.474473647685336]"
lon_11.042875_lat_51.4666501,way/162054994,Goldene Aue,"[11.041838116168412, 51.46593293487261, 11.049033378481093, 51.470427025633526]"
lon_11.0467665_lat_51.4688222,way/162054996,Goldene Aue,"[11.041622666550161, 51.467117654062996, 11.048818038710042, 51.47161174428558]"
lon_11.2298121_lat_51.4520557,way/162056057,Helmetal,"[11.223768099276612, 51.45177105745977, 11.230961037074138, 51.456265159618184]"
lon_11.225695_lat_51.4521931,way/162056063,Helmetal,"[11.223223508528516, 51.44894818297633, 11.23041630922695, 51.453442285807306]"
lon_11.721026_lat_51.4012188,way/162057690,Querfurter Platte Nord,"[11.716438287073196, 51.397608475064715, 11.723623191750338, 51.40210261669646]"
lon_11.997727_lat_51.2571166,way/162058211,Saaletal,"[11.99669354012757, 51.255019002948714, 12.003855805940994, 51.259513256542455]"
lon_12.2147233_lat_51.2415014,way/162059236,Fuchsaue Nord,"[12.214005808743245, 51.24097673563039, 12.221166008830675, 51.24547099949345]"
lon_9.7765986_lat_51.39495,way/162095818,Hedemünden,"[9.773179384987408, 51.391848547417254, 9.780363259874736, 51.39634269411882]"
lon_9.7800847_lat_51.3955138,way/162095820,Hackelberg,"[9.777287625768686, 51.39178085184203, 9.784471647447326, 51.39627499782079]"
lon_11.0524687_lat_52.2204778,way/162392659,Waldkater,"[11.050925273269797, 52.2183162081412, 11.058241555888806, 52.222809720504415]"
lon_9.6038325_lat_51.3476078,way/163685727,Staufenberg,"[9.602594026985685, 51.34632245546793, 9.609770752382783, 51.35081663742807]"
lon_10.1268892_lat_51.8569148,way/167989093,Schwalenberg-Ost,"[10.121789999221106, 51.85347754128832, 10.12904708200478, 51.85797133295739]"
lon_10.1230601_lat_51.8561527,way/167989110,Schwalenberg-West,"[10.122014122546808, 51.85361470140058, 10.129271226090381, 51.85810849297049]"
lon_10.9814416_lat_54.3623714,way/170362889,Ostseeblick,"[10.97961105117172, 54.36081529586926, 10.987302723535002, 54.36530718517852]"
lon_10.9810513_lat_54.3627005,way/170362890,Ostseeblick,"[10.977690874385141, 54.359565211077175, 10.985382673248344, 54.36405709987935]"
lon_14.2175841_lat_52.3368637,way/179313070,Kersdorfer See,"[14.216731934352765, 52.33374988734924, 14.224067387171544, 52.33824331071942]"
lon_14.222133_lat_52.3378744,way/179313071,Berliner Urstromtal,"[14.219648612622025, 52.334496323800856, 14.22698422831415, 52.33898974641793]"
lon_11.922428_lat_51.3459818,way/187165798,Geiseltal,"[11.919470613431987, 51.34455731718319, 11.92664701425019, 51.349051500746555]"
lon_11.9228882_lat_51.346147,way/187165800,Geiseltal,"[11.916651145920762, 51.34564657513052, 11.923827594338936, 51.35014075845875]"
lon_11.8732122_lat_50.759018,way/187418126,Rodaborn,"[11.869468070442823, 50.755909487935746, 11.876553985596262, 50.76040412710743]"
lon_9.2988549_lat_53.2031954,way/190348394,Glindbusch,"[9.293523754320713, 53.20046030465402, 9.301006148604205, 53.20495306853262]"
lon_9.2955316_lat_53.2000997,way/190348395,Glindbusch,"[9.295327370267758, 53.198272517835704, 9.302809671700507, 53.20276528211875]"
lon_9.4285484_lat_53.2538351,way/190667895,Hatzte,"[9.425450385326545, 53.25178685499108, 9.43294202780335, 53.25627957866107]"
lon_9.653454_lat_53.342582,way/191147682,Stellheide,"[9.652074921249897, 53.34030534112249, 9.659582031553958, 53.34479799787575]"
lon_9.6697291_lat_53.3475987,way/191150597,Stellheide,"[9.668387504323913, 53.346674401319305, 9.675895517112647, 53.35116705418107]"
lon_9.8233956_lat_52.5072277,way/201389697,Springhorst,"[9.822885800931136, 52.503269232825886, 9.830249452601734, 52.507762526555936]"
lon_9.1016757_lat_53.0145562,way/201628205,,"[9.098424909273069, 53.01427844588933, 9.105874840096911, 53.01877135210228]"
lon_9.4541541_lat_52.8865005,way/201732963,Hamwiede Süd,"[9.450694278839741, 52.88446983146312, 9.45812225565681, 52.88896283499617]"
lon_9.4711124_lat_52.8827146,way/201734481,Hamwiede Nord,"[9.4686197696399, 52.87899844031395, 9.476047050881586, 52.88349144694458]"
lon_9.6499469_lat_52.7971201,way/201921095,Krelinger Heide,"[9.649469312095842, 52.794242863178525, 9.656881929063598, 52.79873593531723]"
lon_9.7749645_lat_52.577053,way/202065755,Up´n Bummelskampe,"[9.774517559129688, 52.573347170941744, 9.781892835504866, 52.57784041166304]"
lon_9.7769111_lat_52.5742903,way/202066346,Osterriehe,"[9.772923770494343, 52.57377996222805, 9.78029910594231, 52.57827320268063]"
lon_9.7910429_lat_52.9061454,way/202258565,Dorfmark,"[9.785019877040837, 52.902251388109065, 9.792451029138393, 52.906744377512794]"
lon_9.679135_lat_52.8070774,way/202276064,Wolfsgrund Ost,"[9.676341998142359, 52.80710257346137, 9.68375681562513, 52.811595635745064]"
lon_9.6807029_lat_52.8134767,way/202276065,Wolfsgrund West,"[9.67731350452794, 52.80964023656845, 9.684728732369981, 52.81413329701534]"
lon_9.7597687_lat_52.8860299,way/202341654,Steinbach,"[9.754552698203922, 52.88239384387717, 9.761980356153435, 52.886886848830116]"
lon_9.9534437_lat_53.3780392,way/205198182,Sunderblick,"[9.946588866131298, 53.376422812229315, 9.954102098649136, 53.3809154426113]"
lon_9.9577331_lat_53.3781014,way/205198183,Hittfeld,"[9.956541001933283, 53.37597267421254, 9.964054246639458, 53.3804653045421]"
lon_9.8798749_lat_53.3889549,way/206005823,Rosengarten,"[9.878787340307499, 53.38892134811346, 9.886302737651993, 53.39341396918598]"
lon_13.8520632_lat_53.0925266,way/206622294,Wilmersdorfer Forst,"[13.849951164163855, 53.088659070740846, 13.857414432115036, 53.09315191825213]"
lon_7.3726926_lat_53.2222086,way/210112745,Rheiderland,"[7.3667632444059015, 53.21991059841969, 7.374249088244482, 53.224403347283065]"
lon_7.3693221_lat_53.2220034,way/210112746,Rheiderland,"[7.367942906716973, 53.219613227215, 7.375428894766888, 53.22410597545111]"
lon_12.0320348_lat_51.2100148,way/215817520,Pörstental,"[12.029943831843658, 51.20691738899292, 12.037098810641185, 51.211411678852365]"
lon_10.6333468_lat_52.2512109,way/216914010,Herzogsberge,"[10.627837927744409, 52.24687547322981, 10.635159209505055, 52.25136896231803]"
lon_10.6320454_lat_52.2513501,way/216914011,Herzogsberge,"[10.625307137443848, 52.247997818452205, 10.632628563899011, 52.25249130686748]"
lon_10.0413714_lat_53.3330705,way/217667294,Hasselhöhe,"[10.040640496063867, 53.32900028928099, 10.048145491640982, 53.333492955158455]"
lon_10.0385684_lat_53.3493845,way/217670991,Seevetal,"[10.038120706938997, 53.34522590852427, 10.045628544138161, 53.349718562143075]"
lon_9.6802586_lat_50.6048477,way/221257652,Hummelskopf,"[9.675924899460014, 50.60428326349534, 9.682988086678591, 50.608778019878116]"
lon_9.7447582_lat_50.4360417,way/221257679,Lohmühle,"[9.740541886464696, 50.43363476286056, 9.747579769019849, 50.43812965108734]"
lon_9.4723046_lat_51.1759244,way/221257680,Markwald,"[9.466135428681698, 51.174896006158434, 9.473285378467198, 51.17939032111102]"
lon_9.474156_lat_51.1815402,way/221257683,Quillerwald,"[9.46954638488373, 51.17832810712939, 9.476696936848866, 51.1828224190745]"
lon_9.6778656_lat_50.6230423,way/221257692,Rotkopf,"[9.675323855975714, 50.621380867974445, 9.682389655150219, 50.6258756108292]"
lon_11.1650168_lat_51.1280879,way/224344637,Thüringer Becken West,"[11.16258746949175, 51.126643237758216, 11.169730077611682, 51.13113758943901]"
lon_11.165322_lat_51.1277215,way/224344638,Thüringer Becken Ost,"[11.162845770192337, 51.12717866704882, 11.169988361052027, 51.131673018816095]"
lon_10.9544554_lat_50.9407623,way/224345904,Erfurter Becken - Ost,"[10.949533948160902, 50.93689360603472, 10.956647413103433, 50.941388104638605]"
lon_10.4537487_lat_50.4697772,way/224643772,Thüringer Tor,"[10.448127344461408, 50.46926436216754, 10.455170341285879, 50.473759223632484]"
lon_10.4530068_lat_50.4711034,way/224643777,Thüringer Tor,"[10.448108618798283, 50.46850734837449, 10.455151406458413, 50.47300221093279]"
lon_10.5152409_lat_52.0369274,way/224651732,Ziegenberg,"[10.51088227133818, 52.036369782598264, 10.518168849570332, 52.04086343425273]"
lon_10.5080423_lat_52.0491815,way/224652642,Werla,"[10.504871575853354, 52.04656585327941, 10.512159737371586, 52.051059497466284]"
lon_13.7777207_lat_53.5210372,way/225419226,Ravensmühle,"[13.77648392168024, 53.51867792990941, 13.784022322400533, 53.52317045255678]"
lon_9.4422125_lat_54.6154292,way/226085142,Jalmer Moor,"[9.435690974781004, 54.61395152598054, 9.443430583784508, 54.618443224921144]"
lon_10.6690769_lat_53.8037285,way/226621458,Auf dem Karkfeld,"[10.668259276711503, 53.799972496273824, 10.675848143730022, 53.80446480612918]"
lon_10.675298_lat_53.8007703,way/226621459,Auf dem Karkfeld,"[10.671004690512223, 53.79999917641067, 10.678593484087973, 53.80449148657261]"
lon_10.9549595_lat_50.9380515,way/239356478,Erfurter Becken - West,"[10.952275618243588, 50.93759514529261, 10.959389103250023, 50.94208964379471]"
lon_8.9424542_lat_53.0280869,way/240258682,Mahndorfer Marsch,"[8.93965068637191, 53.02639799495391, 8.947102946241687, 53.03089089089305]"
lon_8.6561041_lat_53.2118683,way/241240609,Bremer Schweiz,"[8.65534715002672, 53.20867981111525, 8.66283114643619, 53.21317256801752]"
lon_8.6583088_lat_53.2111443,way/241240610,Habichthorst,"[8.654380908927317, 53.20702074055705, 8.661864779842071, 53.21151349800561]"
lon_9.8969787_lat_52.4106715,way/241492234,Altwarmbüchener Moor,"[9.892436217791346, 52.40877061275233, 9.89978386835805, 52.41326397986118]"
lon_9.7695186_lat_54.2841989,way/241996816,Ohe Ost,"[9.76806310969399, 54.27990096638772, 9.77574000424633, 54.28439291510654]"
lon_11.3570959_lat_50.9374444,way/243445899,Habichtsfang,"[11.350392736796438, 50.934791008131604, 11.357505880477651, 50.93928550836521]"
lon_11.0708191_lat_50.9099067,way/244665458,Willroder Forst,"[11.06904071102441, 50.90748414830396, 11.076149742376948, 50.91197866941865]"
lon_11.070887_lat_50.9105953,way/244665463,Willroder Forst,"[11.068105285843457, 50.90804929849575, 11.075214454678646, 50.91254381891175]"
lon_10.8080134_lat_50.8782277,way/244665581,Drei Gleichen,"[10.80742788166168, 50.87648047436533, 10.814531991206517, 50.88097502051925]"
lon_10.1726923_lat_51.0086765,way/244666444,Burgberg,"[10.172121043157848, 51.00560095662397, 10.179245104805528, 51.01009540159579]"
lon_9.8774063_lat_50.9046737,way/244667547,Seulingswald,"[9.875621199243167, 50.90317705266624, 9.8827295867891, 50.90767157705326]"
lon_9.0527584_lat_52.2180625,way/244805250,Bruchwiese,"[9.049325912877617, 52.217007088497716, 9.05664181421545, 52.22150060263807]"
lon_9.423032_lat_52.3476048,way/244808059,Bad Nenndorf,"[9.417716404085699, 52.34355970186941, 9.42505347574846, 52.348053117756564]"
lon_9.4208246_lat_52.3458992,way/244808062,Bückethaler Knick,"[9.416811994388757, 52.345825369951754, 9.42414937816208, 52.350318784396755]"
lon_8.2630337_lat_53.1820056,way/244871735,Bornhorster Wiesen Ost,"[8.26045029921873, 53.1799393358481, 8.267929223334173, 53.184432114852676]"
lon_8.2596852_lat_53.1852074,way/244871736,Bornhorster Wiesen West,"[8.258331823611321, 53.18146564473996, 8.265811052338538, 53.185958422415936]"
lon_11.0100226_lat_50.8366037,way/245167702,Dornheimer Rieth,"[11.009201496140417, 50.836160335463816, 11.016299528309695, 50.840654912608066]"
lon_10.5316238_lat_50.5995636,way/245169771,Dolmar,"[10.528822151164254, 50.59718618648335, 10.53588438363895, 50.601680947814764]"
lon_11.6915015_lat_51.9435264,way/245171758,Dreihöhenberg,"[11.688908090440627, 51.93969528323394, 11.696179051088937, 51.94418900881173]"
lon_11.7205665_lat_51.7087958,way/245173175,Saaleaue,"[11.717794367975536, 51.70791279617717, 11.725028032476708, 51.71240670023976]"
lon_11.7174498_lat_51.7113852,way/245173181,Saaleaue,"[11.715778019902974, 51.70832475424752, 11.723011772675715, 51.7128186578844]"
lon_12.0055212_lat_51.5564663,way/245174355,Petersberg,"[12.000048247491018, 51.555873289775704, 12.007257743948825, 51.560367310985505]"
lon_12.0026469_lat_51.5585101,way/245174356,Petersberg,"[12.002258194665364, 51.555365429974906, 12.009467650743664, 51.55985945138142]"
lon_9.9061758_lat_51.6070521,way/246101163,Leineholz,"[9.90302449018951, 51.603003165869744, 9.91024160673498, 51.60749715001588]"
lon_9.9052624_lat_51.601567,way/246101170,Leineholz,"[9.900305156309544, 51.60046951798828, 9.907521812556984, 51.60496350436994]"
lon_9.9423746_lat_51.7161249,way/246102103,Schlochau-Ost,"[9.940203502897642, 51.715583134430695, 9.947438389208678, 51.72007703260223]"
lon_10.3839933_lat_53.9180845,way/258903440,Kronberg,"[10.38308365046564, 53.9156303776414, 10.390693422107127, 53.92012260059443]"
lon_10.3887051_lat_53.9187746,way/258903441,Kronberg,"[10.382146400904222, 53.915109306046176, 10.389756391694075, 53.919601528091995]"
lon_8.4102192_lat_53.0580627,way/264771711,,"[8.407367015383466, 53.055410396810345, 8.414824503417071, 53.05990326972237]"
lon_11.7774094_lat_50.5807536,way/272626083,Himmelsteiche,"[11.77375849906639, 50.57944727903447, 11.78081802910757, 50.583942054384096]"
lon_9.7731665_lat_53.7040762,way/286874829,Forst Rantzau,"[9.769477182047769, 53.70024417786308, 9.777048127280583, 53.70473656279694]"
lon_9.7685523_lat_53.7077592,way/286874830,Forst Rantzau,"[9.767590265965124, 53.705249532803286, 9.775161899739635, 53.70974191484281]"
lon_10.8893354_lat_50.4230805,way/288991130,Im Werratal,"[10.888600588410936, 50.4201393381601, 10.89563626314379, 50.424634237958045]"
lon_10.8907057_lat_50.4209612,way/288991137,Im Werratal,"[10.884502139263581, 50.41925850877631, 10.891537842699634, 50.42375340842375]"
lon_9.4507501_lat_50.3248577,way/289515207,Hundsrücker Berg,"[9.450605259741502, 50.323612975290864, 9.457626661313055, 50.32810795015906]"
lon_9.5406188_lat_50.9403942,way/293899021,Am Pommer,"[9.53909540117705, 50.93686860411265, 9.546208922810042, 50.941363102428966]"
lon_13.968411_lat_53.2173979,way/293946788,Rathsburgseen Süd,"[13.962113985698739, 53.21316114237657, 13.969598906120904, 53.21765389525734]"
lon_10.0335813_lat_51.7803957,way/295963764,Am Bierberg-Ost,"[10.03155443636658, 51.778377757409835, 10.038799487273632, 51.78287160668788]"
lon_10.0338812_lat_51.7811423,way/295963765,Am Bierberg,"[10.02812411657693, 51.77706626509742, 10.035369013856478, 51.78156011511289]"
lon_9.9386962_lat_53.6678072,way/296390971,Bönningstedt,"[9.933354892135629, 53.66594504997315, 9.940919689710224, 53.67043746078446]"
lon_9.9242982_lat_53.8199638,way/296494595,Moorkaten-Ost,"[9.923091124162646, 53.819249491292325, 9.930683406672614, 53.82374178689993]"
lon_9.9398139_lat_53.9224456,way/296503902,Sielsbrook,"[9.937435736855267, 53.92023270978388, 9.945046532068982, 53.924724928500275]"
lon_9.946725_lat_53.9405503,way/296503903,Bimöhlen,"[9.942311630225209, 53.93902237456803, 9.94992574016316, 53.94351457957636]"
lon_11.2514815_lat_51.3300061,way/296859455,Hohe Schrecke Ost,"[11.249768274611034, 51.329134795956946, 11.256942261782468, 51.333628991449025]"
lon_10.0752917_lat_53.2253978,way/299272616,Garlstorfer Wald,"[10.073295068191062, 53.22456274285946, 10.080781820982757, 53.22905548776982]"
lon_8.1980563_lat_52.7804098,way/299469055,Cappeln Hagelage Ost,"[8.19711728920606, 52.777805071650064, 8.204527220343342, 52.782298155829196]"
lon_8.2003211_lat_52.7862705,way/299469056,Cappeln Hagelage West,"[8.193410409849298, 52.78132986214512, 8.200820881771902, 52.7858229438989]"
lon_8.2810289_lat_52.8853475,way/299600733,Engelmannsbäke Nord,"[8.280525814186444, 52.88296387648571, 8.287953669587843, 52.88745688055939]"
lon_8.1745426_lat_52.7086937,way/301010787,Bakumer Wiesen Ost,"[8.168339648756504, 52.70787098164091, 8.175737552416148, 52.712364119900236]"
lon_11.7769971_lat_50.5810114,way/302623910,Himmelsteiche,"[11.77440619243793, 50.579734496124615, 11.781465771694812, 50.5842292712188]"
lon_10.1538882_lat_52.3604733,way/305047922,Röhrse Süd,"[10.15365855062297, 52.35794421832051, 10.16099791487092, 52.362437623618796]"
lon_8.5975012_lat_50.0004823,way/307073506,Kaiserstein,"[8.592778640723152, 49.99994901496101, 8.599752871297648, 50.00444424122929]"
lon_10.3229911_lat_53.7357901,way/310668098,Rehbrook West,"[10.318305587503657, 53.733626113195434, 10.325882439605868, 53.73811847332497]"
lon_10.2594398_lat_53.6359541,way/310735820,Ohlendieck,"[10.256369869348504, 53.63401495892143, 10.26392896337033, 53.63850739379751]"
lon_10.2493842_lat_53.6299917,way/310736042,Ellerbrook,"[10.245667573461846, 53.626649156560816, 10.253225376656, 53.63114159689082]"
lon_10.455208_lat_53.8050009,way/310736622,Melmshöhe,"[10.452588340948717, 53.80300787420548, 10.46017758059867, 53.807500182505464]"
lon_12.6432698_lat_52.3390277,way/344607450,Grebser Heide,"[12.642830257227173, 52.33497064234614, 12.650166016822856, 52.339464064297886]"
lon_12.6446278_lat_52.3391265,way/344608644,Rietzer See,"[12.639527001573313, 52.338278814930504, 12.646863056742863, 52.342772235515774]"
lon_9.7753836_lat_54.2766464,way/344828110,Ohe West,"[9.771272656568744, 54.273852105334925, 9.77894816187106, 54.278344059656504]"
lon_12.516355_lat_52.3415843,way/345597023,Temnitz,"[12.51282837516304, 52.33830990246369, 12.520164669567919, 52.34280332194306]"
lon_10.8414075_lat_52.3057505,way/345616137,Uhry,"[10.83837285575792, 52.30405794315293, 10.845703121540433, 52.3085513905335]"
lon_12.1425003_lat_53.2643763,way/347755345,Dorngrund Nord,"[12.141522842914302, 53.26116111588603, 12.149016106616688, 53.26565383252278]"
lon_12.1423532_lat_53.263714,way/347755346,Dorngrund Süd,"[12.14181853705359, 53.25955531914037, 12.149311637218998, 53.264048036486365]"
lon_9.2499078_lat_54.1380406,way/363875371,Dithmarscher Geest,"[9.245778209948403, 54.137091631530645, 9.253428484425973, 54.14158368814043]"
lon_9.7394653_lat_50.5111262,way/367969086,Rastplatz Pilgerzell,"[9.736597222964066, 50.50717200530021, 9.743645860553306, 50.51166683731611]"
lon_9.7335412_lat_50.3854139,way/368016602,Rastplatz Am Forsthaus,"[9.731626513990449, 50.38281026087715, 9.738656623809081, 50.38730518988937]"
lon_9.1106685_lat_50.7152858,way/368605258,Dottenberg,"[9.10901717564457, 50.71484583475352, 9.11609672575893, 50.7193405066363]"
lon_8.9660829_lat_50.6403329,way/368605259,Rastplatz Finkenwald,"[8.959952530477922, 50.6390536442767, 8.967020794516225, 50.64354837437906]"
lon_8.967664_lat_50.6400352,way/368605260,Rastplatz Heg-Berg,"[8.962534482499056, 50.637077624932836, 8.969602621818222, 50.641572355680125]"
lon_9.1042696_lat_50.7142736,way/368605261,Krachgarten,"[9.10390436549212, 50.71258893069446, 9.110983688768279, 50.71708360374463]"
lon_9.3510531_lat_50.7567778,way/368652898,Eifa,"[9.347371567772356, 50.75503112700104, 9.354457367909749, 50.75952576676301]"
lon_8.7562282_lat_50.5199458,way/368724793,Limes-Ost,"[8.753556359012482, 50.51877269671936, 8.760606719059087, 50.52326751975688]"
lon_8.7576588_lat_50.5220146,way/368724794,Limes-West,"[8.750725469063399, 50.518775633483976, 8.757775822078239, 50.52327045655813]"
lon_9.499416_lat_50.801026,way/368724795,Rastplatz Barnholz,"[9.494925528871095, 50.79956918970475, 9.502018007536213, 50.804063795237944]"
lon_9.4729545_lat_50.7936044,way/368724796,Raststätte Rimberg,"[9.46859276008388, 50.78930715687497, 9.475683938981348, 50.79380176906212]"
lon_9.3965197_lat_51.1916109,way/368790415,Am Sonnenborn,"[9.392188570951786, 51.18988419879831, 9.399340844401818, 51.19437850214995]"
lon_9.3955169_lat_51.1918568,way/368790417,Scharfenstein,"[9.392039083268992, 51.18894947127881, 9.399191243490806, 51.193443775195504]"
lon_13.9559485_lat_53.2109455,way/369329706,Rathsburgseen Nord,"[13.955387316601472, 53.20790626654658, 13.962871307617798, 53.212399023472315]"
lon_13.9017286_lat_51.6960837,way/370280807,,"[13.895754956202222, 51.69392277854119, 13.902986506486847, 51.69841669280473]"
lon_13.9503161_lat_52.3112817,way/370328681,Lebbiner Heide,"[13.949516830005482, 52.30945304832586, 13.95684806877588, 52.31394649119864]"
lon_13.9496292_lat_52.3118174,way/370328682,Briesenluch,"[13.948084516472099, 52.31042920830414, 13.955416003634861, 52.31492265002644]"
lon_11.6940307_lat_51.9416459,way/370382589,Dreihöhenberg,"[11.6887098670657, 51.9402757626758, 11.695980898439636, 51.94476948791777]"
lon_13.8491933_lat_53.0912185,way/370731225,Suckower Forst,"[13.843537059835679, 53.08873765112995, 13.85100034437912, 53.093230498568396]"
lon_13.7762186_lat_53.5200667,way/370732036,Ravensmühle,"[13.774261382663594, 53.51747863417167, 13.78179973372402, 53.52197115703055]"
lon_12.6186218_lat_52.0343636,way/371479295,Rabenstein,"[12.618535689125595, 52.033350611036774, 12.625821817980716, 52.037844264811625]"
lon_9.9397588_lat_53.6702339,way/371613557,Bönningstedt,"[9.935379614911657, 53.6684451014012, 9.942944924383553, 53.67293751005535]"
lon_7.5752644_lat_53.2596141,way/371977156,Nortmoor,"[7.573847274106212, 53.25699438528563, 7.581339654794961, 53.261487105752515]"
lon_11.9979819_lat_51.2573447,way/372003060,Saaletal,"[11.995794553719993, 51.25634050198524, 12.002956964566938, 51.26083475485831]"
lon_9.5327857_lat_50.9448923,way/372608183,Fuchsrain,"[9.527276625358851, 50.94387810458123, 9.534390968394966, 50.94837259873175]"
lon_8.6698347_lat_50.6184956,way/374597358,Silbersee,"[8.66890708879519, 50.61802890350488, 8.67597220880415, 50.62252364987576]"
